# ../wing/w165-/090901-t03_T01/Skeleton_090901-t03-T001.tif 
### C_NUM 181
###  IN_CNUM 128
###  EX_CNUM 53
### E_NUM 487
###  IN_E_NUM 434
###  EX_E_NUM 53
### V_NUM 360
###  IN_V_NUM 307
###  EX_V_NUM 53
J[0] 57.000000 -341.000000  Ext
J[1] 154.000000 -340.000000  Ext
J[2] 609.000000 -338.000000  Ext
J[3] 175.000000 -338.000000  Ext
J[4] 32.000000 -332.000000  Ext
J[5] 19.000000 -317.000000  Ext
J[6] 618.000000 -311.000000  Ext
J[7] 27.000000 -300.000000  Ext
J[8] 619.000000 -285.000000  Ext
J[9] 30.000000 -280.000000  Ext
J[10] 613.000000 -256.000000  Ext
J[11] 38.000000 -252.000000  Ext
J[12] 614.000000 -230.000000  Ext
J[13] 47.000000 -223.000000  Ext
J[14] 39.000000 -201.000000  Ext
J[15] 595.000000 -192.000000  Ext
J[16] 46.000000 -178.000000  Ext
J[17] 539.000000 -393.000000  Ext
J[18] 488.000000 -393.000000  Ext
J[19] 464.000000 -391.000000  Ext
J[20] 439.000000 -385.000000  Ext
J[21] 569.000000 -383.000000  Ext
J[22] 395.000000 -380.000000  Ext
J[23] 608.000000 -370.000000  Ext
J[24] 287.000000 -368.000000  Ext
J[25] 276.000000 -368.000000  Ext
J[26] 374.000000 -367.000000  Ext
J[27] 325.000000 -366.000000  Ext
J[28] 352.000000 -364.000000  Ext
J[29] 239.000000 -362.000000  Ext
J[30] 227.000000 -359.000000  Ext
J[31] 120.000000 -357.000000  Ext
J[32] 104.000000 -353.000000  Ext
J[33] 182.000000 -345.000000  Ext
J[34] 83.000000 -344.000000  Ext
J[35] 70.000000 -162.000000  Ext
J[36] 184.000000 -164.000000  Ext
J[37] 112.000000 -157.000000  Ext
J[38] 268.000000 -156.000000  Ext
J[39] 591.000000 -164.000000  Ext
J[40] 239.000000 -153.000000  Ext
J[41] 216.000000 -153.000000  Ext
J[42] 477.000000 -152.000000  Ext
J[43] 148.000000 -167.000000  Ext
J[44] 311.000000 -151.000000  Ext
J[45] 501.000000 -150.000000  Ext
J[46] 347.000000 -150.000000  Ext
J[47] 526.000000 -148.000000  Ext
J[48] 569.000000 -145.000000  Ext
J[49] 547.000000 -144.000000  Ext
J[50] 396.000000 -142.000000  Ext
J[51] 421.000000 -134.000000  Ext
J[52] 444.000000 -141.000000  Ext
J[53] 132.000000 -337.000000 
J[54] 147.000000 -335.000000 
J[55] 181.000000 -333.000000 
J[56] 111.000000 -327.000000 
J[57] 85.000000 -327.000000 
J[58] 61.000000 -325.000000 
J[59] 45.000000 -324.000000 
J[60] 32.000000 -316.000000 
J[61] 556.000000 -163.000000 
J[62] 583.000000 -304.000000 
J[63] 36.000000 -304.000000 
J[64] 505.000000 -164.000000 
J[65] 592.000000 -283.000000 
J[66] 50.000000 -280.000000 
J[67] 48.000000 -223.000000 
J[68] 596.000000 -256.000000 
J[69] 43.000000 -253.000000 
J[70] 115.000000 -166.000000 
J[71] 603.000000 -234.000000 
J[72] 531.000000 -165.000000 
J[73] 537.000000 -380.000000 
J[74] 565.000000 -373.000000 
J[75] 500.000000 -373.000000 
J[76] 440.000000 -373.000000 
J[77] 473.000000 -366.000000 
J[78] 586.000000 -365.000000 
J[79] 412.000000 -362.000000 
J[80] 380.000000 -358.000000 
J[81] 405.000000 -157.000000 
J[82] 447.000000 -158.000000 
J[83] 273.000000 -351.000000 
J[84] 350.000000 -350.000000 
J[85] 257.000000 -350.000000 
J[86] 218.000000 -350.000000 
J[87] 320.000000 -347.000000 
J[88] 317.000000 -346.000000 
J[89] 436.000000 -159.000000 
J[90] 202.000000 -344.000000 
J[91] 347.000000 -160.000000 
J[92] 591.000000 -342.000000 
J[93] 467.000000 -160.000000 
J[94] 572.000000 -160.000000 
J[95] 308.000000 -161.000000 
J[96] 190.000000 -170.000000 
J[97] 203.000000 -170.000000 
J[98] 271.000000 -170.000000 
J[99] 146.000000 -171.000000 
J[100] 54.000000 -187.000000 
J[101] 584.000000 -194.000000 
J[102] 80.000000 -176.000000 
J[103] 584.000000 -166.000000 
J[104] 54.000000 -193.000000 
J[105] 241.000000 -183.000000 
J[106] 590.000000 -253.000000 
J[107] 444.000000 -161.000000 
J[108] 298.000000 -334.000000 
J[109] 196.000000 -335.000000 
J[110] 230.000000 -335.000000 
J[111] 251.000000 -335.000000 
J[112] 411.000000 -161.000000 
J[113] 312.000000 -339.000000 
J[114] 576.000000 -339.000000 
J[115] 286.000000 -341.000000 
J[116] 175.000000 -191.000000 
J[117] 344.000000 -343.000000 
J[118] 61.000000 -242.000000 
J[119] 47.000000 -302.000000 
J[120] 552.000000 -166.000000 
J[121] 584.000000 -289.000000 
J[122] 572.000000 -311.000000 
J[123] 160.000000 -313.000000 
J[124] 51.000000 -283.000000 
J[125] 167.000000 -313.000000 
J[126] 72.000000 -204.000000 
J[127] 180.000000 -319.000000 
J[128] 51.000000 -322.000000 
J[129] 65.000000 -322.000000 
J[130] 152.000000 -322.000000 
J[131] 104.000000 -323.000000 
J[132] 570.000000 -324.000000 
J[133] 88.000000 -325.000000 
J[134] 63.000000 -264.000000 
J[135] 114.000000 -327.000000 
J[136] 361.000000 -165.000000 
J[137] 330.000000 -176.000000 
J[138] 327.000000 -176.000000 
J[139] 454.000000 -361.000000 
J[140] 562.000000 -373.000000 
J[141] 412.000000 -361.000000 
J[142] 490.000000 -175.000000 
J[143] 571.000000 -224.000000 
J[144] 218.000000 -182.000000 
J[145] 72.000000 -213.000000 
J[146] 240.000000 -184.000000 
J[147] 378.000000 -352.000000 
J[148] 133.000000 -174.000000 
J[149] 480.000000 -364.000000 
J[150] 572.000000 -186.000000 
J[151] 262.000000 -178.000000 
J[152] 524.000000 -368.000000 
J[153] 286.000000 -170.000000 
J[154] 88.000000 -178.000000 
J[155] 521.000000 -170.000000 
J[156] 154.000000 -179.000000 
J[157] 480.000000 -176.000000 
J[158] 434.000000 -313.000000 
J[159] 278.000000 -322.000000 
J[160] 237.000000 -314.000000 
J[161] 200.000000 -315.000000 
J[162] 457.000000 -176.000000 
J[163] 120.000000 -320.000000 
J[164] 447.000000 -315.000000 
J[165] 424.000000 -198.000000 
J[166] 389.000000 -319.000000 
J[167] 207.000000 -319.000000 
J[168] 299.000000 -316.000000 
J[169] 423.000000 -197.000000 
J[170] 366.000000 -302.000000 
J[171] 48.000000 -303.000000 
J[172] 503.000000 -303.000000 
J[173] 91.000000 -304.000000 
J[174] 381.000000 -304.000000 
J[175] 334.000000 -199.000000 
J[176] 111.000000 -305.000000 
J[177] 140.000000 -305.000000 
J[178] 244.000000 -305.000000 
J[179] 255.000000 -305.000000 
J[180] 470.000000 -305.000000 
J[181] 110.000000 -306.000000 
J[182] 66.000000 -307.000000 
J[183] 328.000000 -307.000000 
J[184] 496.000000 -307.000000 
J[185] 124.000000 -309.000000 
J[186] 530.000000 -311.000000 
J[187] 440.000000 -198.000000 
J[188] 301.000000 -313.000000 
J[189] 536.000000 -334.000000 
J[190] 295.000000 -194.000000 
J[191] 556.000000 -181.000000 
J[192] 552.000000 -354.000000 
J[193] 412.000000 -337.000000 
J[194] 548.000000 -354.000000 
J[195] 515.000000 -185.000000 
J[196] 394.000000 -192.000000 
J[197] 240.000000 -192.000000 
J[198] 513.000000 -186.000000 
J[199] 489.000000 -349.000000 
J[200] 446.000000 -349.000000 
J[201] 452.000000 -343.000000 
J[202] 95.000000 -191.000000 
J[203] 355.000000 -188.000000 
J[204] 496.000000 -344.000000 
J[205] 512.000000 -344.000000 
